YE004_4G,YE004L3,4/26/2017,22,5.447222222,14,6.41,5.28,0.66,0.71,1.109092236
YE004_4G,YE004L3,4/26/2017,23,5.5375,11,5.87,5.79,0.59,0.34,0.753331304
YE004_4G,YE004M1,4/26/2017,0,4.408333333,8,5.8,5.89,0.62,0.92,0.836767793
YE004_4G,YE004M1,4/26/2017,1,4.423611111,8,34.35,49.52,1.17,1.54,3.452257514
YE004_4G,YE004M1,4/26/2017,2,4.304166667,8,7.36,7.74,0.77,1.32,1.071975231
YE004_4G,YE004M1,4/26/2017,3,4.702777778,10,11.97,13.46,0.69,2.35,0.681757331
YE004_4G,YE004M1,4/26/2017,4,3.631944444,9,15.81,22.74,0.76,3.57,0.273879766
YE004_4G,YE004M1,4/26/2017,5,2.920833333,9,14.96,43.78,0.71,2.28,0.589748621
YE004_4G,YE004M1,4/26/2017,6,3.066666667,8,13.96,44.87,0.61,2.15,0.927379489
YE004_4G,YE004M1,4/26/2017,7,1.579166667,6,22.42,106.14,5.92,9.71,0.123661518
YE004_4G,YE004M1,4/26/2017,8,4.3125,10,8.62,30.33,0.82,1.27,0.111098647
YE004_4G,YE004M1,4/26/2017,9,5.590277778,12,15.25,17.65,1.37,2.28,0.807358146
YE004_4G,YE004M1,4/26/2017,10,6.918055556,16,8.49,18.59,6,12.98,0.593127251
YE004_4G,YE004M1,4/26/2017,11,7.556944444,16,9.73,24.99,2.37,7.89,0.61496985
YE004_4G,YE004M1,4/26/2017,12,7.2625,17,15.7,25.56,3.98,9.79,1.496359706
YE004_4G,YE004M1,4/26/2017,13,7.083333333,14,14.33,26.89,5.8,12.72,0.98697865
YE004_4G,YE004M1,4/26/2017,14,10.67083333,19,11.57,14.59,3.04,11.24,1.721014142
YE004_4G,YE004M1,4/26/2017,15,8.975,16,10.62,20.39,4.89,12.34,1.299901128
YE004_4G,YE004M1,4/26/2017,16,7.576388889,18,10.49,25.91,4,12.72,0.522050261
YE004_4G,YE004M1,4/26/2017,17,5.697222222,12,11.98,22.84,2.95,6.92,0.32271111
YE004_4G,YE004M1,4/26/2017,18,5.020833333,12,14.57,26.79,0.69,0.9,0.518933177
YE004_4G,YE004M1,4/26/2017,19,5.211111111,12,12.9,31.16,0.73,2.06,0.765870094
YE004_4G,YE004M1,4/26/2017,20,4.618055556,9,11.72,29.44,0.59,1.29,0.759986281
YE004_4G,YE004M1,4/26/2017,21,5.434722222,11,11.44,27.77,0.57,0.9,0.832315564
YE004_4G,YE004M1,4/26/2017,22,5.151388889,11,10.95,28.44,0.59,1.36,0.730575681
YE004_4G,YE004M1,4/26/2017,23,3.525,9,13.61,29.93,1.03,2.08,0.402838469
YE004_4G,YE004M2,4/26/2017,0,18.51944444,27,13.38,24.31,1.15,1.2,2.120618105
YE004_4G,YE004M2,4/26/2017,1,15.61944444,24,15.1,28.68,1,1.22,1.874185085
YE004_4G,YE004M2,4/26/2017,2,11.39305556,19,17.02,30.87,0.86,1.18,0.680396318
YE004_4G,YE004M2,4/26/2017,3,9.570833333,18,15.18,29.4,0.7,1.42,0.44633007
YE004_4G,YE004M2,4/26/2017,4,7.611111111,17,9.55,16.13,0.58,0.48,0.037713408
YE004_4G,YE004M2,4/26/2017,5,6.568055556,14,2.63,25.92,0.7,1.25,0.00839889
YE004_4G,YE004M2,4/26/2017,6,7.959722222,16,17.72,35.9,0.69,0.91,0.479679465
YE004_4G,YE004M2,4/26/2017,7,11.0125,22,16.77,27.86,0.99,1.47,1.432498813
YE004_4G,YE004M2,4/26/2017,8,13.21805556,22,18.53,29.72,1.01,0.93,2.011013746
YE004_4G,YE004M2,4/26/2017,9,13.91944444,24,13.43,29.16,0.8,0.89,0.742255807
YE004_4G,YE004M2,4/26/2017,10,13.31527778,23,11.46,21.22,1.03,1.68,0.988733172
YE004_4G,YE004M2,4/26/2017,11,14.70833333,25,12.88,21.04,0.67,0.6,1.2507478
YE004_4G,YE004M2,4/26/2017,12,12.31527778,25,10.74,24.42,0.84,0.93,0.941309929
YE004_4G,YE004M2,4/26/2017,13,14.94166667,26,9.84,18.64,0.62,0.51,1.09543407
YE004_4G,YE004M2,4/26/2017,14,13.81388889,25,10.11,19.6,0.64,0.55,1.24104917
YE004_4G,YE004M2,4/26/2017,15,13.50277778,23,9.89,20.62,0.72,1.17,0.940383792
YE004_4G,YE004M2,4/26/2017,16,13.45138889,22,10.14,17.92,0.66,0.6,1.526778221
YE004_4G,YE004M2,4/26/2017,17,15.48333333,25,12.03,16.19,0.82,0.87,1.978278399
YE004_4G,YE004M2,4/26/2017,18,16.84583333,26,11.11,16.4,0.75,0.84,1.660766721
YE004_4G,YE004M2,4/26/2017,19,16.6125,26,11.29,14.17,1.25,1.94,2.090211868
YE004_4G,YE004M2,4/26/2017,20,18.70972222,27,10.8,14.03,1.4,2.62,2.323051572
YE004_4G,YE004M2,4/26/2017,21,18.15833333,28,9.43,15.26,1.26,2.37,2.095933914
YE004_4G,YE004M2,4/26/2017,22,17.44166667,27,8.15,18.01,1.52,0.67,2.03918314
YE004_4G,YE004M2,4/26/2017,23,16.37222222,24,13.13,26.32,1.02,0.98,1.820011973
YE004_4G,YE004M3,4/26/2017,0,3.415277778,7,20.04,42.84,1,1.13,0.733592749
YE004_4G,YE004M3,4/26/2017,1,1.7125,6,33.76,40.75,1.64,1.26,0.397339463
YE004_4G,YE004M3,4/26/2017,2,0.7875,5,20.26,40.43,0.75,0.78,0.024466276
YE004_4G,YE004M3,4/26/2017,3,0.6,4,15.32,25.2,0,0.63,0.018236399
YE004_4G,YE004M3,4/26/2017,4,0.598611111,4,5.92,16.16,0,0,0.003582716
YE004_4G,YE004M3,4/26/2017,5,0.598611111,4,2.33,47.88,0,0,0.001014948
YE004_4G,YE004M3,4/26/2017,6,0.934722222,4,7.45,19.33,0,0,0.00696373
YE004_4G,YE004M3,4/26/2017,7,0.902777778,6,18.46,36.28,1.02,1.2,0.022156477
YE004_4G,YE004M3,4/26/2017,8,1.854166667,7,12.41,33.72,0.45,0.96,0.204688072
YE004_4G,YE004M3,4/26/2017,9,1.705555556,5,13.12,20.64,1.05,1.46,0.137333035
YE004_4G,YE004M3,4/26/2017,10,1.401388889,5,16.8,22.6,0.71,0.62,0.162867188
